"150","https://ips.lenovo.com.cn","IPSSearch登录页","Microsoft-IIS/8.5","ASP.NET","200","43.255.226.122","2020年9月23日 18:17"
"149","https://shop.lenovo.com.cn","商城首页","waf/4.23.1-3.el6","获取失败","200","117.174.176.252","2020年9月23日 18:17"
"148","https://reg.lenovo.com.cn","Document","waf/4.23.1-3.el6","获取失败","404","117.157.238.252","2020年9月23日 18:17"
"147","https://lcse.lenovo.com.cn","服务家园","Microsoft-IIS/10.0","ASP.NET","200","43.255.226.135","2020年9月23日 18:17"
"146","http://robot.lenovo.com.cn","联想智能交互系统","nginx","获取失败","200","43.255.226.122","2020年9月23日 18:17"
"145","https://admin.lenovo.com.cn","获取失败","Tengine","获取失败","200","183.222.101.105","2020年9月23日 18:17"
"144","https://www.lenovo.com.cn","联想_lenovo笔记本电脑_平板电脑_手机_台式机_服务器_外设数码_联想官网","Tengine","获取失败","200","117.174.176.252","2020年9月23日 18:17"
"143","https://mall.club.lenovo.com.cn","联想积分乐园-联想社区","nginx/1.12.2","PHP/5.6.32","200","42.159.28.67","2020年9月23日 18:17"
"142","https://saascdn.lenovo.com.cn","首页","Tengine","获取失败","200","111.6.226.171","2020年9月23日 18:17"
"140","http://365.lenovo.com.cn","联想IT专家","openresty/1.9.3.1","获取失败","200","43.255.226.109","2020年9月23日 18:16"
"139","https://lva.lenovo.com.cn","Lenovo语音","获取失败","获取失败","200","39.107.149.30","2020年9月23日 18:16"
"138","http://e-learning.lenovo.com.cn","欢迎登录 - 联想E学堂","Apache","获取失败","200","101.251.193.107","2020年9月23日 18:16"
"137","https://robot.lenovo.com.cn","联想智能交互系统","nginx","获取失败","200","43.255.226.122","2020年9月23日 18:16"
"136","https://dianping.lenovo.com.cn","联想服务点评","Microsoft-IIS/8.5","获取失败","200","43.255.226.124","2020年9月23日 18:16"
"135","https://scsupport.lenovo.com.cn","","earth","获取失败","200","43.255.226.169","2020年9月23日 18:16"
"134","https://dbx.asp.lenovo.com.cn","工程师代报修系统","获取失败","获取失败","200","47.110.21.12","2020年9月23日 18:16"
"133","https://show.lenovo.com.cn","想秀资讯","获取失败","获取失败","200","47.94.120.88","2020年9月23日 18:16"
"132","http://retail.lenovo.com.cn","Welcome to nginx!","nginx/1.14.2","获取失败","200","146.196.114.133","2020年9月23日 18:15"
"131","https://www.aiot.lenovo.com.cn","精灵谷","nginx/1.16.1","获取失败","200","139.217.113.254","2020年9月23日 18:15"
"130","https://dcgbp.lenovo.com.cn","主页 ⋅ 联想企业科技集团合作伙伴","nginx","获取失败","200","146.196.114.180","2020年9月23日 18:15"
"129","http://prccn.lenovo.com.cn","CN用户登录","Microsoft-IIS/7.5","ASP.NET","200","43.255.226.199","2020年9月23日 18:15"
